TAZID,OBJECTID,DISTRICT,SCHOOL,LEANUM,SCHOOLNUM,SCHOOLTYPE,EDTYPE,GRADELOW,GRADEHIGH,ADDRESS,CITY_2,ZIP,PHONE,WEB,ENROLL_FT,ENROLL_PT,ENROLL_TOT,Per_FT,Per_PT,data_source
357,580,OGDEN CITY,ST JOSEPH CATHOLIC ELEM,FC,905,Private School,Regular Education,PK,8,2980 QUINCY AVE,OGDEN,84403,8013936051,,,,,,,
357,1182,OGDEN CITY,WSU COMMUNITY EDUCATION CENTER,,,Regional Campus,Higher Education,,,2955 HARRISON BLVD,OGDEN,84403,8016267911,,,,,,,
358,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,,,,,,
360,1229,OGDEN CITY,ST JOSEPH HIGH,FC,955,Private School,Regular Education,9,12,1790 LAKE ST,OGDDEN,84401,8013941515,,,,,,,
361,85,OGDEN CITY,POLK SCHOOL,37,167,,Regular Education,K,6,2615 POLK AVE,OGDEN,84401,8017378300,http://www.pkes.ogden.k12.ut.us/,,,,,,
361,568,OGDEN CITY,OGDEN HIGH,37,707,,Regular Education,10,12,2828 HARRISON BLVD,OGDEN,84403,8017378673,http://www.ohs.ogden.k12.ut.us/,,,,,,
362,,,,,,,,,,,,,,,,,,,,
363,,,,,,,,,,,,,,,,,,,,
364,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,,,,,,
366,,,,,,,,,,,,,,,,,,,,
367,,,,,,,,,,,,,,,,,,,,
368,,,,,,,,,,,,,,,,,,,,
369,1262,OGDEN CITY,ODYSSEY SCHOOL,37,163,,Regular Education,K,6,375 GODDARD STREET,OGDEN,84403,8017378400,,,,,,,
370,,,,,,,,,,,,,,,,,,,,
371,,,,,,,,,,,,,,,,,,,,
372,86,OGDEN CITY,THOMAS O SMITH SCHOOL,37,179,,Regular Education,K,6,3295 GRAMERCY AVE,OGDEN,84403,8017378350,http://www.toes.ogden.k12.ut.us/,,,,,,
373,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,,
375,,,,,,,,,,,,,,,,,,,,
376,83,OGDEN CITY,MOUNT OGDEN JUNIOR HIGH,37,415,,Regular Education,7,9,3260 HARRISON BLVD,OGDEN,84403,8017378600,http://www.mojhs.ogden.k12.ut.us/,,,,,,
376,1124,OGDEN CITY,WASATCH SCHOOL,37,183,,Regular Education,K,6,3370 POLK AVE,OGDEN,84403,8017378450,http://www.waes.ogden.k12.ut.us/,,,,,,
377,,,,,,,,,,,,,,,,,,,,
378,,,,,,,,,,,,,,,,,,,,
379,772,WEBER COUNTY,WASATCH CHRISTIAN SCHOOL,NS,901,Private School,Special Education,K,6,585 39TH ST,OGDEN,84403,8013925784,,,,,,,
380,,,,,,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,,,,,,,
383,583,OGDEN CITY,WEBER STATE UNIVERSITY,1 35 37,54,Residential Campus,Higher Education,9,12,1001 UNIVERSITY CIR,OGDEN,84408,8016266000,https://www.weber.edu/,11863.74,16383.26,"28,247",0.42,0.58,https://nces.ed.gov/collegenavigator/?q=weber+state+university&s=all&id=230782#general
383,1106,OGDEN CITY,WEBER STATE UNIVERSITY CHARTER ACADEMY,7I,100,Charter School,Regular Education,K,,1351 EDVALSON ST,OGDEN,84408,8016266343,www.weberstatecharteracademy.com,,,,,,
384,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,,,,,,
386,414,WEBER COUNTY,RIVERDALE SCHOOL,35,144,,Regular Education,K,6,1160 W 4400 S,OGDEN,84405,8014524540,http://www.rve.weber.k12.ut.us,,,,,,
386,1101,WEBER COUNTY,UTAH MILITARY ACADEMY,2K,700,Charter School,Regular Education,7,12,5120 S 1050 W,RIVERDALE,84405,8016893013,www.utahmilitaryacademy.org,,,,,,
387,,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,,,,,
392,,,,,,,,,,,,,,,,,,,,
393,514,WEBER COUNTY,WASHINGTON TERRACE SCHOOL,35,160,,Regular Education,K,6,20 E 4600 S,OGDEN,84405,8014524200,http://www.wte.weber.k12.ut.us,,,,,,
394,132,WEBER COUNTY,BURCH CREEK SCHOOL,35,105,,Regular Education,K,6,4300 MADISON AVE,OGDEN,84405,8014765300,burchcreek.wsd.net,,,,,,
395,,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,,,,,,,
401,838,WEBER COUNTY,GOOD FOUNDATIONS ACADEMY,8G,100,Charter School,Regular Education,K,6,5101 S 1050 W,RIVERDALE,84405,8013932950,http://gfautah.org/,,,,,,
402,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,,,,,
405,488,WEBER COUNTY,BONNEVILLE HIGH,35,701,,Regular Education,10,12,251 E 4800 S,OGDEN,84405,8014524050,http://www.bhs.weber.k12.ut.us,,,,,,
406,,,,,,,,,,,,,,,,,,,,
407,415,WEBER COUNTY,ROOSEVELT SCHOOL,35,148,,Regular Education,K,6,190 W 5100 S,OGDEN,84405,8014524520,http://www.roe.weber.k12.ut.us/,,,,,,
407,740,WEBER COUNTY,T H BELL JR HIGH,35,410,,Regular Education,7,9,165 W 5100 S,OGDEN,84405,8014524600,http://www.thbell.weber.k12.ut.us,,,,,,
408,,,,,,,,,,,,,,,,,,,,
409,776,WEBER COUNTY,EVERGREEN MONTESSORI ACADEMY,NF,901,Private School,Special Education,K,6,5875 S ADAMS AVE PKWY,OGDEN,84405,8014797799,,,,,,,
410,,,,,,,,,,,,,,,,,,,,
411,397,WEBER COUNTY,H GUY CHILD SCHOOL,35,110,,Regular Education,K,6,655 E 5500 S,OGDEN,84405,8014524140,,,,,,,
411,766,WEBER COUNTY,WEBER ONLINE K-6,35,199,Online School,Regular Education,K,6,5320 ADAMS AVENUE PKWY,OGDEN,84405,8014767877,http://weberonline.wsd.net,,,,,,
412,428,WEBER COUNTY,SOUTH OGDEN JR HIGH,35,408,,Regular Education,7,9,650 E PLEASANT VALLEY DR,OGDEN,84405,8014524460,http://www.sjr.weber.k12.ut.us,,,,,,
413,,,,,,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,,,,,
416,89,WEBER COUNTY,PROVIDENCE MONTESSORI ACADEMY,PM,905,Private School,Regular Education,PK,6,5711 SOUTH 1475 EAST,SOUTH OGDEN,84403,8013947621,www.providencemontessoriacademy.org,,,,,,
417,470,OGDEN CITY,MCKAY-DEE SUMMIT DAY TREATMENT,KM,660,Private School,Residential Treatment,K,12,5030 HARRISON BLVD,OGDEN,84403,8013875772,,,,,,,
417,827,OGDEN CITY,SHADOW VALLEY SCHOOL,37,174,,Regular Education,K,6,4911 S 1500 E,OGDEN,84403,8017378150,http://www.sves.ogdensd.org/,,,,,,
418,,,,,,,,,,,,,,,,,,,,
419,418,WEBER COUNTY,UINTAH SCHOOL,35,154,,Regular Education,K,6,6115 S 2250 E,OGDEN,84403,8014524980,http://www.ue.weber.k12.ut.us,,,,,,
420,,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,,,,,,
427,,,,,,,,,,,,,,,,,,,,
428,,,,,,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,,
434,1107,DAVIS COUNTY,VOYAGE ACADEMY,5I,100,Charter School,Regular Education,K,6,1891 N 1500 W,CLINTON,84015,8017764900,www.voyageacademyutah.org,,,,,,
434,1041,DAVIS COUNTY,WEST CLINTON SCHOOL,7,186,,Regular Education,PK,6,2826 W 1800 N,CLINTON,84015,8014022700,http://www.davis.k12.ut.us/schools/wclinton/,,,,,,
435,,,,,,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,,,,,,,,
440,656,DAVIS COUNTY,PARKSIDE SCHOOL,7,121,,Regular Education,K,6,2262 N 1500 W,CLINTON,84015,8014021150,http://www.davis.k12.ut.us/schools/parkside/,,,,,,
441,995,DAVIS COUNTY,CLINTON SCHOOL,7,120,,Regular Education,PK,6,1101 W 1800 N,CLINTON,84015,8014022150,http://www.davis.k12.ut.us/120/site/default.asp,,,,,,
442,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,,,,,,
448,1011,DAVIS COUNTY,FREMONT SCHOOL,7,133,,Regular Education,K,6,2525 N 160 W,SUNSET,84015,8014022300,http://www.davis.k12.ut.us/schools/fremont/,,,,,,
449,903,DAVIS COUNTY,SUNSET SCHOOL,7,164,,Regular Education,K,6,2014 N 250 W,SUNSET,84015,8014022550,http://sunset.davis.k12.ut.us/,,,,,,
450,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,,,,,
452,1055,DAVIS COUNTY,SUNSET JR HIGH,7,418,,Regular Education,7,9,1610 N 250 W,SUNSET,84015,8014026700,http://www.davis.k12.ut.us/418/site/default.asp,,,,,,
453,1001,DAVIS COUNTY,DOXEY SCHOOL,7,128,,Regular Education,PK,6,944 N 250 W,SUNSET,84015,8014022250,http://doxey.davis.k12.ut.us/,,,,,,
454,998,DAVIS COUNTY,HOLT SCHOOL,7,137,,Regular Education,PK,6,448 N 1000 W,CLEARFIELD,84015,8014022400,http://www.davis.k12.ut.us/schools/holt/,,,,,,
455,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,,,,,,
457,1042,DAVIS COUNTY,WEST POINT SCHOOL,7,188,,Regular Education,K,6,3788 W 300 N,WEST POINT,84015,8014022750,http://www.davis.k12.ut.us/schools/wpoint/,,,,,,
458,723,DAVIS COUNTY,WEST POINT JR HIGH,7,422,,Regular Education,7,9,2775 W 550 N,WEST POINT,84015,8014028100,http://wpjh.davis.k12.ut.us/,,,,,,
458,686,DAVIS COUNTY,LAKESIDE SCHOOL,7,155,,Regular Education,PK,6,2941 W 800 N,WEST POINT,84015,8014022900,http://www.davis.k12.ut.us/155/site/default.asp,,,,,,
459,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,,,
462,1056,DAVIS COUNTY,SYRACUSE JR HIGH,7,420,,Regular Education,7,9,1450 S 2000 W,SYRACUSE,84075,8014026800,http://www.davis.k12.ut.us/schools/sjh/,,,,,,
463,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,
466,109,DAVIS COUNTY,SYRACUSE ARTS ACADEMY - NORTH,4D,110,Charter School,Regular Education,K,6,357 S 1550 W,SYRACUSE,84075,8018270540,www.SyracuseArtsAcademy.org,,,,,,
466,675,DAVIS COUNTY,SYRACUSE HIGH,7,716,,Regular Education,10,12,665 S 2000 W,SYRACUSE,84075,8014027900,http://www.davis.k12.ut.us/716/site/default.asp,,,,,,
467,904,DAVIS COUNTY,SYRACUSE SCHOOL,7,168,,Regular Education,PK,6,1503 S 2000 W,SYRACUSE,84075,8014022600,http://www.davis.k12.ut.us/168/site/default.asp,,,,,,
467,996,DAVIS COUNTY,COOK SCHOOL,7,122,,Regular Education,PK,6,1175 W 1350 S,SYRACUSE,84075,8014022200,http://www.davis.k12.ut.us/schools/cook/,,,,,,
468,546,DAVIS COUNTY,GREAT BASIN HIGH,GB,653,Private School,Vocational,7,12,PO BOX 160070,CLEARFIELD,84016,4357444353,,,,,,,
468,535,DAVIS COUNTY,CLEARFIELD JOB CORPS,NJ,770,,Vocational,10,12,20 W 1700 S,CLEARFIELD,84016,8017744000,http://clearfield.jobcorps.gov/home.aspx,,,,,,
469,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,,,,,,
471,1033,DAVIS COUNTY,WASATCH SCHOOL,7,180,,Regular Education,PK,6,270 E CENTER ST,CLEARFIELD,84015,8014022650,http://www.davis.k12.ut.us/schools/wasatch/,,,,,,
472,,,,,,,,,,,,,,,,,,,,
473,1049,DAVIS COUNTY,NORTH DAVIS JR HIGH,7,412,,Regular Education,7,9,835 S STATE ST,CLEARFIELD,84015,8014026500,http://www.davis.k12.ut.us/412/site/default.asp,,,,,,
473,1060,DAVIS COUNTY,CLEARFIELD HIGH,7,706,,Regular Education,10,12,931 S 1000 E,CLEARFIELD,84015,8014028200,http://chs.davis.k12.ut.us/,,,,,,
473,1035,DAVIS COUNTY,SOUTH CLEARFIELD SCHOOL,7,156,,Regular Education,PK,6,990 E 700 S,CLEARFIELD,84015,8014022500,http://www.davis.k12.ut.us/schools/sclearfield/,,,,,,
474,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,,,,,,
476,,,,,,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,
479,994,DAVIS COUNTY,HILL FIELD SCHOOL,7,135,,Regular Education,PK,6,389 S 1000 E,CLEARFIELD,84015,8014022350,http://www.davis.k12.ut.us/schools/hillfield/,,,,,,
480,,,,,,,,,,,,,,,,,,,,
481,1039,DAVIS COUNTY,SOUTH WEBER SCHOOL,7,158,,Regular Education,K,6,1285 E LESTER,SOUTH WEBER,84405,8014023750,http://www.davis.k12.ut.us/schools/sweber/,,,,,,
482,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,,,,,,
484,1034,DAVIS COUNTY,MOUNTAIN VIEW SCHOOL,7,154,,Regular Education,PK,6,2025 E 3100 N,LAYTON,84040,8014023700,http://www.davis.k12.ut.us/schools/mountainview/,,,,,,
485,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,
487,1121,DAVIS COUNTY,HIGHMARK CHARTER SCHOOL,5H,100,Charter School,Regular Education,K,9,2467 E S WEBER DR,SOUTH WEBER,84405,8014764627,http://www.hmcharterschool.org/,,,,,,
488,,,,,,,,,,,,,,,,,,,,
489,131,DAVIS COUNTY,WEBER BASIN HIGH (PRIVATE-SCHOOL),WP,950,Private School,Vocational,K,12,7400 S CORNIA DRIVE,OGDEN,84405,8014765944,,,,,,,
489,539,DAVIS COUNTY,WEBER BASIN JOB CORPS,35,760,,Vocational,10,12,7400 S CORNIA DR,OGDEN,84405,8014799806,,,,,,,
490,108,DAVIS COUNTY,SYRACUSE ARTS ACADEMY - ANTELOPE,4D,100,Charter School,Regular Education,K,9,2893 W 1700 S,SYRACUSE,84075,8017792066,http://www.syracuseartsacademy.org,,,,,,
490,41,DAVIS COUNTY,ELEVATIONS ACADEMY,KL,971,Private School,Residential Treatment,8,12,2650 W 2700 SOUTH,SYRACUSE,84075,8017730200,,,,,,,
490,641,DAVIS COUNTY,BUFFALO POINT SCHOOL,7,113,,Regular Education,K,6,1924 S DORAL DR,SYRACUSE,84075,8014028400,http://www.davis.k12.ut.us/113/site/default.asp,,,,,,
491,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,
496,1017,DAVIS COUNTY,ANTELOPE SCHOOL,7,106,,Regular Education,PK,6,1810 S MAIN ST,CLEARFIELD,84015,8014022100,http://www.davis.k12.ut.us/schools/antelope/,,,,,,
497,,,,,,,,,,,,,,,,,,,,
498,684,DAVIS COUNTY,BLUFF RIDGE SCHOOL,7,153,,Regular Education,PK,6,2680 S 775 W,SYRACUSE,84075,8014022850,http://www.davis.k12.ut.us/schools/bluffridge/,,,,,,
499,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,
501,,,,,,,,,,,,,,,,,,,,
502,822,DAVIS COUNTY,LEGACY JR HIGH,7,424,,Regular Education,7,9,411 N 3200 W,LAYTON,84041,8014024700,http://www.davis.k12.ut.us/424/site/default.asp,,,,,,
503,761,DAVIS COUNTY,SAND SPRINGS SCHOOL,7,160,,Regular Education,K,6,242 N 3200 W,LAYTON,84041,8014023850,http://www.davis.k12.ut.us/160/site/default.asp,,,,,,
504,1047,DAVIS COUNTY,VAE VIEW SCHOOL,7,193,,Regular Education,PK,6,1750 W 1600 N,LAYTON,84041,8014022800,http://www.davis.k12.ut.us/schools/vaeview/,,,,,,
505,,,,,,,,,,,,,,,,,,,,
506,,,,,,,,,,,,,,,,,,,,
507,,,,,,,,,,,,,,,,,,,,
508,704,DAVIS COUNTY,ELLISON PARK SCHOOL,7,136,,Regular Education,K,6,800 N COLDCREEK WAY,LAYTON,84041,8014027300,http://www.davis.k12.ut.us/136/site/default.asp,,,,,,
508,624,DAVIS COUNTY,NORTH DAVIS PREPARATORY ACADEMY,A6,100,Charter School,Regular Education,K,9,1765 W HILLFIELD RD,LAYTON,84041,8015471809,http://www.northdavisprep.org,,,,,,
509,,,,,,,,,,,,,,,,,,,,
510,708,DAVIS COUNTY,HERITAGE SCHOOL,7,157,,Regular Education,K,6,1354 W WEAVER LN,LAYTON,84041,8014021200,http://www.davis.k12.ut.us/schools/heritage/,,,,,,
511,,,,,,,,,,,,,,,,,,,,
512,1129,DAVIS COUNTY,ASCENT ACADEMIES OF UTAH FARMINGTON,2J,300,Charter School,Regular Education,K,9,22 S 650 W,FARMINGTON,84025,3852202200,www.ascentutah.org,,,,,,
513,,,,,,,,,,,,,,,,,,,,
514,1015,DAVIS COUNTY,LAYTON SCHOOL,7,144,,Regular Education,K,6,369 W GENTILE,LAYTON,84041,8014023500,http://www.davis.k12.ut.us/schools/layton/,,,,,,
515,,,,,,,,,,,,,,,,,,,,
516,39,DAVIS COUNTY,KAY'S CREEK ELEMENTARY,7,170,,Regular Education,K,6,2260 W ISLAND DR,KAYSVILLE,84037,8014020050,http://www.davis.k12.ut.us/170,,,,,,
517,,,,,,,,,,,,,,,,,,,,
518,,,,,,,,,,,,,,,,,,,,
519,,,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,,,,,,,,,,
521,,,,,,,,,,,,,,,,,,,,
522,705,DAVIS COUNTY,SNOW HORSE SCHOOL,7,162,,Regular Education,K,6,1095 W SMITH LN,KAYSVILLE,84037,8014027350,http://www.davis.k12.ut.us/162/site/default.asp,,,,,,
522,834,DAVIS COUNTY,CENTENNIAL JR HIGH,7,426,,Regular Education,7,9,740 S SUNSET DR,KAYSVILLE,84037,8014020100,http://www.davis.k12.ut.us/426/site/default.asp,,,,,,
522,1132,DAVIS COUNTY,JEFFERSON ACADEMY,1G,100,Charter School,Regular Education,K,6,1425 S ANGEL ST,KAYSVILLE,84037,8015938200,http://jeffersonacademy.org,,,,,,
523,38,DAVIS COUNTY,ENDEAVOUR SCHOOL,7,161,,Regular Education,K,6,1870 S 25 W,KAYSVILLE,84037,8014020400,http://www.davis.k12.ut.us/161/site/default.asp,,,,,,
524,1179,DAVIS COUNTY,WSU CENTER FOR CONTINUING EDUCATION,,,Regional Campus,Higher Education,,,775 S UNIVERSITY PARK BOULEVARD,CLEARFIELD,84015,8013953409,,,,,,,
525,732,DAVIS COUNTY,DORIUS ACADEMY,LU,951,Private School,Alternative,7,12,2405 N 400 W,LAYTON,84041,8017764532,,,,,,,
525,610,DAVIS COUNTY,NO UT ACAD FOR MATH ENGINEERING & SCIENCE (NUAMES),A1,700,Charter School,Regular Education,10,12,2750 N UNIVERSITY PARK BLVD,LAYTON,84041,8013953350,http://www.nuames.org,,,,,,
525,1075,DAVIS COUNTY,NORTHRIDGE LEARNING CENTER,LA,901,Private School,Supplemental Services,K,12,2405 N HILLFIELD RD,LAYTON,84041,8017764532,,,,,,,
525,1176,DAVIS COUNTY,WEBER STATE DAVIS,,,Regional Campus,Higher Education,,,2750 UNIVERSITY PARK BLVD,LAYTON,84041,8013953456,,6739,0,6739,1,0,wfrc
526,1053,DAVIS COUNTY,NORTH LAYTON JR HIGH,7,414,,Regular Education,7,9,1100 W 2000 N,LAYTON,84041,8014026600,http://www.davis.k12.ut.us/414/site/default.asp,,,,,,
527,,,,,,,,,,,,,,,,,,,,
528,1131,DAVIS COUNTY,LEADERSHIP LEARNING ACADEMY,3I,100,Charter School,Regular Education,K,6,100 W 2675 N,LAYTON,84041,8015939552,http://llacharter.org/,,,,,,
528,1067,DAVIS COUNTY,NORTHRIDGE HIGH,7,711,,Regular Education,10,12,2430 N HILLFIELD RD,LAYTON,84041,8014028500,http://www.davis.k12.ut.us/711/site/default.asp,,,,,,
529,,,,,,,,,,,,,,,,,,,,
530,750,DAVIS COUNTY,WASATCH INTERMOUNTAIN ACADEMY,MJ,901,Private School,Regular Education,K,12,1630 N 275 W,LAYTON,84041,8013904257,www.wiatimberwolves.com,,,,,,
530,751,DAVIS COUNTY,WASATCH INTERMOUNTAIN ACADEMY,MJ,951,Private School,Regular Education,7,12,1630 N 275 W,LAYTON,84041,8013904257,www.wiatimberwolves.com,,,,,,
531,,,,,,,,,,,,,,,,,,,,
532,572,DAVIS COUNTY,LAYTON CHRISTIAN ACADEMY,JO,926,Private School,Regular Education,PK,8,2352 E HIGHWAY 193,LAYTON,84040,8017717141,,,,,,,
532,573,DAVIS COUNTY,LAYTON CHRISTIAN ACADEMY,JO,976,Private School,Regular Education,9,12,2352 E HIGHWAY 193,LAYTON,84040,8017717141,,,,,,,
533,1086,DAVIS COUNTY,ADAMS SCHOOL,7,102,,Regular Education,K,6,2200 E 2500 N,LAYTON,84041,8014023100,http://www.davis.k12.ut.us/schools/adams/,,,,,,
534,,,,,,,,,,,,,,,,,,,,
535,1006,DAVIS COUNTY,KING SCHOOL,7,130,,Regular Education,PK,6,601 E 1000 N,LAYTON,84041,8014023300,http://www.davis.k12.ut.us/schools/king/,,,,,,
536,,,,,,,,,,,,,,,,,,,,
537,,,,,,,,,,,,,,,,,,,,
538,1023,DAVIS COUNTY,CENTRAL DAVIS JR HIGH,7,408,,Regular Education,7,9,663 CHURCH ST,LAYTON,84041,8014027100,http://www.davis.k12.ut.us/schools/cdjh/,,,,,,
538,1000,DAVIS COUNTY,CRESTVIEW SCHOOL,7,124,,Regular Education,PK,6,185 W GOLDEN AVE,LAYTON,84041,8014023200,http://www.davis.k12.ut.us/124/site/default.asp,,,,,,
539,1064,DAVIS COUNTY,LAYTON HIGH,7,710,,Regular Education,10,12,440 LANCER LN,LAYTON,84041,8014024800,http://lhs.davis.k12.ut.us/,,,,,,
540,,,,,,,,,,,,,,,,,,,,
541,1046,DAVIS COUNTY,WHITESIDES SCHOOL,7,192,,Regular Education,PK,6,233 N COLONIAL AVE,LAYTON,84041,8014023600,http://www.davis.k12.ut.us/schools/whitesides/,,,,,,
542,1005,DAVIS COUNTY,EAST LAYTON SCHOOL,7,129,,Regular Education,PK,6,2470 E CHERRY LN,EAST LAYTON,84041,8014023250,http://www.davis.k12.ut.us/129/site/default.asp,,,,,,
543,575,DAVIS COUNTY,SYLVAN LEARNING CENTER - LAYTON,FS,805,Private School,Supplemental Services,K,12,"70 S FAIRFIELD, SUITE 6",LAYTON,84041,8015434487,,,,,,,
544,,,,,,,,,,,,,,,,,,,,
545,683,DAVIS COUNTY,CREEKSIDE SCHOOL,7,151,,Regular Education,PK,6,275 W MUTTON HOLLOW RD,KAYSVILLE,84037,8014023650,http://www.davis.k12.ut.us/schools/creekside/,,,,,,
545,1018,DAVIS COUNTY,FAIRFIELD JR HIGH,7,402,,Regular Education,7,9,951 N FAIRFIELD RD,KAYSVILLE,84037,8014027000,http://ffjh.davis.k12.ut.us/,,,,,,
546,1009,DAVIS COUNTY,MORGAN SCHOOL,7,141,,Regular Education,PK,6,1065 THORNFIELD RD,KAYSVILLE,84037,8014023450,http://www.davis.k12.ut.us/schools/morgan/,,,,,,
547,,,,,,,,,,,,,,,,,,,,
548,,,,,,,,,,,,,,,,,,,,
549,1004,DAVIS COUNTY,KAYSVILLE SCHOOL,7,140,,Regular Education,K,6,50 N 100 E,KAYSVILLE,84037,8014023400,http://www.davis.k12.ut.us/schools/kaysville/,,,,,,
550,1026,DAVIS COUNTY,H C BURTON SCHOOL,7,114,,Regular Education,PK,6,827 E 200 S,KAYSVILLE,84037,8014023150,http://burton.davis.k12.ut.us/,,,,,,
551,138,DAVIS COUNTY,MOUNTAIN HIGH,7,730,,Alternative,10,12,490 S 500 E,KAYSVILLE,84037,8014020450,http://mhs.davis.k12.ut.us/,,,,,,
551,612,DAVIS COUNTY,DAVIS APPLIED TECH COLLEGE,7 18,48,Regional Campus,Higher Education,9,12,550 E 300 S,KAYSVILLE,84037,,http://www.datc.edu/,542,"2,803","3,345",0.162032885,0.837967115,https://www.communitycollegereview.com/davis-applied-technology-college-profile
551,1113,DAVIS COUNTY,RENAISSANCE ACADEMY,7,733,,Alternative,K,12,264 S 500 E,KAYSVILLE,84037,8014020350,http://www.davis.k12.ut.us/schools/davisjr/,,,,,,
551,1063,DAVIS COUNTY,DAVIS HIGH,7,708,,Regular Education,10,12,325 S MAIN ST,KAYSVILLE,84037,8014028800,http://www.davis.k12.ut.us/708/site/default.asp,,,,,,
551,1031,DAVIS COUNTY,FAMILY ENRICHMENT CENTER,7,802,,Special Education,PK,,320 S 500 E,KAYSVILLE,84037,8014020650,http://www.davis.k12.ut.us/district/earlychildhood/,,,,,,
551,1142,DAVIS COUNTY,UTAH CAREER PATH HIGH SCHOOL,9I,600,Charter School,Regular Education,9,12,450 S SIMMONS WAY,KAYSVILLE,84037,8015932440,www.careerpathhigh.org,,,,,,
552,,,,,,,,,,,,,,,,,,,,
553,,,,,,,,,,,,,,,,,,,,
554,1044,DAVIS COUNTY,KAYSVILLE JR HIGH,7,410,,Regular Education,7,9,100 E 350 S,KAYSVILLE,84037,8014027200,http://kjh.davis.k12.ut.us/,,,,,,
554,1007,DAVIS COUNTY,COLUMBIA SCHOOL,7,131,,Regular Education,K,6,378 S 50 W,KAYSVILLE,84037,8014023350,http://www.davis.k12.ut.us/schools/columbia/,,,,,,
554,1168,DAVIS COUNTY,UTAH STATE UNIVERSITY KAYSVILLE CAMPUS,,,Regional Campus,Higher Education,,,80 E SEGO LILY DR,KAYSVILLE,84037,801 4995120,,120,234,354,0.338983051,0.661016949,https://www.usu.edu/aaa/enrollment.cfm
555,902,DAVIS COUNTY,WINDRIDGE SCHOOL,7,149,,Regular Education,PK,6,1300 S 700 E,KAYSVILLE,84037,8014023550,http://www.davis.k12.ut.us/schools/windridge/,,,,,,
556,,,,,,,,,,,,,,,,,,,,
557,,,,,,,,,,,,,,,,,,,,
558,,,,,,,,,,,,,,,,,,,,
559,,,,,,,,,,,,,,,,,,,,
560,1003,DAVIS COUNTY,KNOWLTON SCHOOL,7,139,,Regular Education,PK,6,801 SHEPARD LN,FARMINGTON,84025,8014023000,http://www.davis.k12.ut.us/schools/knowlton/,,,,,,
561,,,,,,,,,,,,,,,,,,,,
562,,,,,,,,,,,,,,,,,,,,
563,,,,,,,,,,,,,,,,,,,,
564,,,,,,,,,,,,,,,,,,,,
